PartnerId,Status,ModifiedDate,CreatedDate,BigIdea,LocCity,LocZipCode,CorCity,CorZipCode,anon_Eid,anon_AgreementNumber,anon_Regon,anon_Nip,anon_Name
1,1,2018-05-30,2018-05-30,True,Łódź (Łódź-Widzew),91610,Łódź (Łódź-Widzew),91610,e08f4efdf858f5c32215503e8322761a,e58e5872d688e2806ef0e0493eb6a054,bb471ebafda24143cdac86d5fa4fc6bb,9f0ea4c5ab5c6a9591c041f54495f150,696c52ce6abdbb889f7fa7dc9d5d02e5
1,2,2018-06-04,2018-05-30,True,Zielonki,05082,Zielonki,05082,bbc50f87a271bedbf98c9cd7e93dbbc8,3977d0903dfd9e93eaf73fae4dc5c5c5,c5bc2b928afed74de8b8f8ddfbdc2743,ee78bcc1bf67f2342e9463cfd414b528,d3699c6ebbbed8f792fe20cb229fdade
1,1,2018-06-01,2018-06-01,True,Elbląg,82300,Elbląg,82300,f9045888296de57f93ba7acaaa022843,15e38f2351eb7840d5ad817859925e35,e2218c56b98f6fc1fb2ae1982abae1c8,91a6c42da81332be701ad40b15847c9d,1ae77f2a7f554bc4939f8b5a1c96d3c4
1,1,2018-06-01,2018-06-01,True,Wojkowice Kościelne,42510,Wojkowice Kościelne,42510,9d23f8ca0ea8ce5cfefd61a2ffaa9019,90d25928b9c9320f1f4bbc30682649cb,f205a0cc8d89d89aab2c941a9d5e73d1,f3802790720023ec544bcd0734957d86,550519eadd7f4319715d25a829414126
1,1,2018-06-04,2018-06-01,True,Pietrzykowice,55080,Pietrzykowice,55080,39b015c9e85c619b18674c85a7931a01,7b726853b3eee393c1f499ce135b520d,67f132c020b6813be5beaea8cb57eac9,9177737fb3c659741759fc796648eda5,1ce3d48c6fb926ce16bf8e71f79f42ca
1,2,2018-06-04,2018-05-30,True,Kołobrzeg,78100,Kołobrzeg,78100,da6e5088b1676dc2cd3885d97fd27086,7335c3db53b2e4ef2702f20b30e31995,c26dea8c124412006499f934ab79d6ef,2bd39fa79cbd25575c7ffe61ad7c2b76,6e76c6e1bda8c5969bfb615ba099797d
1,1,2018-06-04,2018-05-30,True,Piła,64920,Piła,64920,a3f9af58117485e5fd5b69af4bbe4f09,4b14052c9b89e96713fb7d5f86a3f55d,fdc6305e3a84a7ff2f5c4f6c971542ec,1ad6003ee352fdec756a3067e239a88f,93aa56d8a8bb1f04ee7f2fac70faa1c6
1,1,2018-06-04,2018-06-04,False,Złotniki,62002,POZNAŃ,60773,72791de74c2ef14b366c241027b6fc9d,44a386ed1670ab76abf9ca4463752a1a,3c88060dce2dd7aafc896beac932cdad,d89eab4c4c5e741af81b3ecc0ffb6862,bda79a3a41dc98b9bd8b780f51f339c3
1,1,2018-06-04,2018-06-04,True,Czarnków,64700,Czarnków,64700,98d2c155b3a0f27a2974bb7e4c7e62a4,50e4dbe2a7fc6ce88053d8ca6fb12ca1,b8fb0eb1272235f7e831299c1ab0ed6b,d654ba4afdd8fcc317f46a690eb3c7e1,1164076a3a15a8656c66dbc46998e722
1,1,2018-06-04,2018-06-04,True,Zakopane,34500,Zakopane,34500,d78776f074361d98c750a081c678a028,5e28abb1b6b5cfe443831caa286d22b3,5505a2803152fe8f729e55826f669481,c4745abd5860cf6f7140a72b4dc8eec2,e8770154e379fe127b572eaa4468dcbb
1,1,2018-06-04,2018-06-04,True,Kraków (Kraków-Podgórze),30669,KRAKÓW,31938,2e3d162bde1170c9d12c9271d8627647,696518a15ee44754bf4d5b2e8d50535e,57b76a4855bbadd3903cb0fa1d35d5b1,4e91542bfdb70e432f1bcfcea7218fb8,a43cb8621c1cbf8b7de55e2940117dd3
1,1,2018-06-04,2018-06-04,True,Gubin,66620,Gubin,66620,5ecd40d337a5d9b5247655a89609ca42,c152b983c21dba0efddb3ec68dbf0c5d,6718af92cc491f4977334987e88185bb,fc587a9f31ccee40e88e30a9a62c8c40,97704988baeefac3c3ab1bdf5facc414
1,1,2018-06-05,2018-06-04,True,Kraków (Kraków-Podgórze),30417,Kraków (Kraków-Podgórze),30417,fb41cbfbedeff556bc4d39823e833ac6,a96ac6c24c640527e2ed670b6e1cfd2c,71a8aed7f17272ba5c07ea86b2bd9b0e,72ad5e09918f565d0ce5035e6802ff13,74665d8d80feceda591bce9482e81881
1,1,2018-06-08,2018-06-08,True,ZAGÓRZANY,38333,ZAGÓRZANY,38333,88af44be3d2382122f2071ee5ad17473,6c3b8f2c43190265990793c2ed795540,56500e5222a40ef596f3580ca51ff4fb,1d61edbd1287f7ca6c4c2d4ca9712e65,b15ec64343d641c54c3daa08be29db51
1,1,2018-10-05,2018-06-11,False,Jaworzno,43607,Jaworzno,43607,57463bc5436c4f56517aecf88c4245c4,6182bb9a2b46052cb135b5542ef60a2a,bfa2f1ee74657d201be0052b6eb0d506,3e6e8e137a7065507e12102417d046ad,b1bc479a0782d5e0dd47f8791acd60fc
1,1,2018-06-05,2018-06-04,True,Wilcza,44189,WILCZA,44189,4bcdaf5318bd400dbf9684eba4d4f60b,58ae26d5d71bc044b4d60707fbe856ba,a148d07ad0d2409ea438efe86d874b26,2fb8269f62a8b914286b774d5462edc6,dc94e2858028ef7ffb9926429f56d4dd
1,1,2018-06-05,2018-06-04,False,Rabka-Zdrój,34700,Rabka-Zdrój,34700,cd1d7839a960f5253db34a374d1019bc,d8b76a34f7033d51a9f42db22909b336,42c78a42c48e4c458da8c8c3a13e9d0b,b98a6b8bfb622f2969ade0988e60cafe,fc48a7cacfa4c438ad8340a1129c9a0b
1,1,2018-06-05,2018-06-04,True,Kamień Pomorski,72400,Kamień Pomorski,72400,13bddf286bc100c233291b8a3061d2bc,13190babdc86937332f8ddd074c9c4e2,e255adf0661e76a577a7f669f0aac80b,f6626c25cfb4af38db4f9433fa2d3248,b5f97fb8c6fbbc3dc22ea14ea09272b9
1,1,2018-06-05,2018-06-05,True,KOŃSKIE,26200,KOŃSKIE,26200,8fd837b6ec5651bc3f07b88bd93ac9bc,3953fbb8952e48282e22b2387f7c0b17,8d975d48fd83ae23b0da2c97587da0b3,dafd25a56bad4427bff795527eec74dc,f4a9e2ce4e83f041a8ef57d7e975704a
1,1,2018-06-05,2018-06-05,True,Warszawa (Wilanów),02990,Warszawa (Wilanów),02990,c391f3b517fa46a8d35197c7ac48bc5a,3c276615adb280862c6b33ad34701428,bfc51c4e0170efa52d2472c31fac791f,1a9aa2653748c61c70c7747e60f10a50,b845c646b66752c351f55555c239f152
1,1,2018-06-05,2018-06-05,True,MRĄGOWO,11700,MRĄGOWO,11700,e86e653a18ae9280dd87026245941703,7e8847fcf4690ef3c31c89f803bae438,5c2054ee0804408f77da0a35e753220e,6d6a1764e117513cd772844861159101,9238189171b9deacaea0b1d4bf7d549d
1,1,2018-06-06,2018-06-05,True,Koluszki,95040,Koluszki,95040,6366911e9d19303a5f156ce3106b272b,53feab70a4ad517ede47da236c890d1b,8d8ce3091da6314c0c5f2b1a749d04f3,740b5ec04cc3d52a4ff01129c23832c7,3640c93e8d98b52bc48eb3ad089b84ab
1,1,2018-06-05,2018-06-05,True,OPOLE,45265,OPOLE,45265,3aaa050950ec0717d0eaf502b79bdd60,1c1b27a4b326e54b6936f7bf7d578add,3806813c60c5c41bc039a8e575368a12,373a281bfaf0e485a16ccc5877ef046e,bd29c3620c7532866bd293307297007f
1,2,2018-06-06,2018-06-05,True,CHRZANÓW,32500,CHRZANÓW,32500,f5a2b799e3c1e246a5a337f61e2e0a19,ed5c83636af4e8014143c3fbb22b6482,df879c1fe8dd5df827a626e10887a716,61d65b15808e2efd2168eafa5aa2c58f,973a0829984cdff60eac26fee8bda5c6
1,1,2018-06-06,2018-06-05,True,Sanok,38500,Sanok,38500,059a6ffb70d7ab7bcd90ac6863a070c6,518ecdadb6789101c889f8d3e22af1ca,9053fdd0bd6034a5ad218afc5061b2a6,00c6c3f16217064fa63df2429df59e99,54760bcc24f630836e8d204266b05418
1,1,2018-06-06,2018-06-05,True,Giżycko,11500,Giżycko,11500,67d389e4d113f760f8b110593fce3b5e,b3bd28ed99f1c0dd2d377bd774cff93e,c03a4384a561bc71a14a0340729efdfb,6947a897ecc9d0322e15e95ae3cdbe40,6727f26ac0cade598888749770355111
1,1,2018-06-06,2018-06-05,True,Wronki,64510,Wronki,64510,e6c4c5860963f25c553137bd8fbaf36a,7e782f68b0069f319a58da90c4b96e6c,af524a6bf84c9c8e0afec6c3f831c8cf,c5d799a1a4434255bbf8420b34ab21ec,4abfae4dc0af81943685da8b9bfebc31
1,1,2018-06-06,2018-06-05,True,Toruń,87100,Toruń,87100,9a3649a7146ff7999563fa1f5d2717b6,bf38c5b5da37c27da246b46f9ee0bcc6,8dfc824152e5e88276114a08ede037d3,7ecc02e5ad05f746fb6e658492b20516,ee43c53264a757175b3f684dbe460ab1
1,1,2018-06-06,2018-06-05,True,Gryfino,74100,Gryfino,74100,1bc23a00c08983a6310b066827d90588,fcb3f9a9d046379caa815e05a9ffa31e,02167bb214ca52eb678f889e1f05e981,9d9be5b17953b727a3f16c50fc7767c7,4404449e004fec4b863c1c8725bbe631
1,2,2018-06-06,2018-06-04,True,Sławoborze,78314,Sławoborze,78314,9508355140fe9c60f5db80b6f30dd75e,c3ebdb1414a5d53661f0d83fc6ca1cbe,2614f0f4c016f90ca18b193c56aafeb2,0574681dc0225363d2d74bf70ed1d17b,9ba369a74a576d55b475553976457cad
1,1,2018-06-07,2018-06-06,True,Wrocław (Wrocław-Krzyki),52129,Wrocław,52129,dc1d6c4309bf44a25ebb31d6afe43177,f18a5fa1c32174ca6e514c6dab9fa944,39cf5b7172e0b0b912cb3ed807e2a6e9,5c2c6fa1883ac9f24014ff07f89d6a02,fee57d596a3194b89e75315f320537c3
1,1,2018-06-07,2018-06-06,True,Wadowice,34100,Wadowice,34100,c4fc38c523e8d66bb9a875107bb28a7b,2a9157f2288b2b192fb23f3f960c1f5d,e3f0d5153b774d96b5ff0f14b4b47f8d,5f1336add64efb1368db8ea042f0bc55,72c650e9f41c4297c1066a2c2e26654e
1,1,2018-06-06,2018-06-05,True,Książki,87222,Książki,87222,6441b563ac275318b1ebba6bc78c63a5,34685b812c6740ebd464a92275fd5959,86ec87abb7607c7695682b9625e6cb1f,9660237764013b9a40b0a8bb5b1df969,9c736cc5ac265387a98b11b888b24c10
1,2,2018-06-06,2018-06-05,True,Gdynia,81162,Gdynia,81162,44481b3b2e3a7cb2f210031d8e206cdf,3faead9b1527dcb97a37743e1a2cc660,1ed50965c8ec75465f1868231c2cd170,49173f7e551f93fd7143336fc6100b2b,02d9eeb7bc6d53443e3b6e275beb52a2
1,1,2018-06-06,2018-06-05,True,Tarnów,33100,Tarnów,33100,251b4dedbc984018b4db192318280521,324da3793d29d98abe924a858cf262ab,f190bc2fcc4096ef975df2b78b8104e0,3fb041e87fa892817007052591b91a59,a4e749e316f996c284fa69557633ea6f
1,1,2018-06-06,2018-06-05,True,Gostynin,09500,Gostynin,09500,187ac9cf5b8d734ddb2f6e4c0f8fbc46,84e38693c785d7c483c4d9456e7db893,7193df2441c5b80a145bd018c856e301,e4fba0d2e02915d7ba0366424c31776d,11ed27abfd2b56131c49eb8effd57a40
1,1,2018-06-07,2018-06-06,True,Gdynia,81583,Gdynia,81583,f382095510a6bffca0e3eaa93d7c96be,d438bd799c5d039609b2024cf54d138c,bfabb16436c60be9811bf002758ac704,e2a7dc72b84425b1b57fa3d003b2cfcf,09f18ff284d847b2503315278117f708
1,1,2018-06-07,2018-06-06,True,Szczecin,71553,Szczecin,71553,af568897dc397d08c4dfe3e799258b87,e7799177d298ec748f0771d65d4a7a32,ddbd25ccaca9d797e3251d3bf8d26a7d,3adb9bab89f2de1ff0e2602f6d1568b2,a30799852c89ecd82103608eecbc6d63
1,1,2018-06-07,2018-06-06,True,Szczecin,70123,Szczecin,70123,e1881f313fc487a65f9afde2707617e0,3ea99519c34a39b5c70a4c029f1e0856,441e6239a81e895a7924148fa045e711,465f523c59c31da121dd26123aca6c67,3d846195b25ab3f083f9ff52e5210836
1,1,2018-09-26,2018-06-06,False,Płock,09408,Płock,09408,a09827aace6e9fe03ee2174c7947087e,98176a53e9c68ef92d3c0442dd990089,7b437b9f18ba01aa51e100879b29fd7a,8cbfc84b0f1d8cec1f65657320512b30,299ad31915932d8779d762e0e7a704ac
1,1,2018-06-07,2018-06-06,True,Ustka,76270,WODNICA,76270,ba044d55e6396687d3b94b1641289eac,7e655badfc23ae799f8d85e02c02ee51,d8573532271742ca33f8f00e3db4c31b,e4eb881747e1d73842d0a64eb2d003fd,fffee0a38b753651a5faa3ff5335da5f
1,2,2018-06-07,2018-06-05,True,Kamień Pomorski,72400,Kamień Pomorski,72400,68acf176b127392eddfdabf00022612c,9bd6bc85d115935c521f9427952f2768,7511bf329fe26dbd43468c23ccb94d9b,1d1d991b6fe3ab74d81d4c8ee31272e5,3605717a8cde007e0e00615de5c9a0d4
1,1,2018-06-07,2018-06-07,True,Bochnia,32700,Bochnia,32700,6a5729183e5ece3cf30a0803c7b57370,85c825b0e2276f95864b3bed8fcaa704,31c118d8969f48188455475d2c72ab94,5a3010681eefd4a268fa7c97f86f6a56,3d0114f2847e5da00a20b34eb3d11d92
1,1,2018-06-07,2018-06-06,True,Gdańsk,80838,Gdańsk,80838,e699cb2086ae6e6b8322dae1482e76ff,ef4e361f63d8e94627b9fc8de165395b,ba58cf0bffb0837fb66f4119deeb5310,af61e4641afd4024a4c5e1d54ebebe7d,3acdd04631c03761486d17ea50147347
1,1,2018-06-07,2018-06-05,True,KOŁOBRZEG,78100,STARY BOREK,78132,adb7bb9053024b621b36842ec242abd9,7505d8a838f9958e2dc30f9cd7541bd0,af0f7d5f64d8decfaaa104c52bf41147,02079dcbc7d893414424c87186924539,7df2aac13ca3984cee1f78531cd53013
1,1,2018-06-07,2018-06-07,True,Wrocław (Wrocław-Fabryczna),54432,Wrocław (Wrocław-Fabryczna),54432,9ca4e5e86524bf7a4a22111210855aeb,eb8ffa51e6eeb27add539641713828fb,ec9c2726918c19fca6e7da2ba70bf804,6d01c491cc716eadd010391375cbe5c4,912ef67feabb06319adea31658c83471
1,1,2018-06-07,2018-06-06,True,KORONOWO,86010,TRYSZCZYN,86011,0c4e9fea3762f2848fa9e6c60ebae5a7,6a2186d90bef4bc0d377d1b8ff376e28,f050ef0fb21da16eb4f6b98ab37b1e37,89de1f2ea8904782c1825c26264ac8ad,23e26273821e25b0805d641c8500956a
1,1,2018-06-07,2018-06-07,True,Przytyk,26650,RADOM,26600,e5ab12ba3a33e58bd5d6deca7d8930d3,658e7e4b43a2f5e38746d86c360e13d9,fe9f9b2acbf2777ce467ca83c8f791ae,62f2082d3efc51ecb704872b98b8fe51,2d9078e29ef25bd30646284aeb298f5e
1,1,2018-06-07,2018-06-07,True,Opoczno,26300,BIAŁACZÓW,26307,e79764e517195987e18bf74a8efd693d,3fc94512df9a19f4091c75e0f5aca0bf,60c1807055e73b9cd98b68f65eec5c03,67a957a2d5d6834d20b2133210484044,5cb52cac6aea928df73680f4dd76a980
1,1,2018-06-19,2018-06-19,False,Lublin,20080,Lublin,20080,f5f7628e021bb659f2f50514324ea1ca,30aa9d35c35a6a971a2fff81458e32bd,38d033f4693b8569ab960b804aec04a1,1c55b1a7a3c9a169d5eac17ac6c7a5b4,b4e35eafe9dcd6b2f97205c57b5ef985
1,1,2018-06-19,2018-06-19,False,Sarbinowo,76034,Sarbinowo,76034,f5ebeda6a84b72fee522666ae91c30b1,4422eecf37f989d1e9e5f186a71201bb,b85434a036d1257c606a4ee119b1a22d,3e961d4d528cbedfcf32993b9dd4d2e8,6def142645ad3416be24aa5ff69c3463
1,1,2018-06-19,2018-06-19,True,Pisz,12200,Pisz,12200,0bd459f9f599bc34bdcaa66703d09d8a,794917dff744772b4d442aa3bbcfadb2,8b39baf716880a106cbe7b198c06a8bd,7886d19f82f4ffc8ea51051ed98bb03d,81f5085ed739b4438e07efe9563162fa
1,2,2018-06-07,2018-06-07,True,Dzianisz,34514,Dzianisz,34514,c7601ebc58a850781ca7f93f46136b04,5759320f845900eb22ab01ba3714dd6f,56f918eb8ab469e18e7f230acb923307,eefb1c77412cf6c79581757276add7c1,9998de49a041b31e8f2c87795da2f109
1,2,2018-06-07,2018-06-07,True,Bielsko-Biała,43300,Bielsko-Biała,43300,f3bea69b116452351ea857d97169ab0c,d133a2143b8a8080837cb3cb60b30d72,d09b7b0cf0d39ed2a6d7bf0f7b3d91ca,f3139b5343d972d6753c12eb86fcc840,9829cba5ac1c141af16481d810de111a
1,1,2018-06-08,2018-06-08,True,Michałowice,32091,KRAKÓW,31353,876d5046f323792113e7a6564c23f2b5,182b96362a942b1a598f0c759ac08edd,9119ee183fc543d2f4113eabc17a0f08,58c19e675c1738f93a2138e9cc2ea37e,94b29749e1704554c001db3b8052c9e3
1,1,2018-06-08,2018-06-08,True,Świdnik,21040,Świdnik,21040,e82c5dfe2a48a29f6db9fee6bb8e1363,331400721dc231132f737c5a28c4d004,25f2f4b76d5cd9098d793bf47ffd366f,de6b30765ae139150a734dc6c55cf244,03b4339be418f9c88061aae3dcbc8356
1,1,2018-06-08,2018-06-08,True,Piastów,05820,Piastów,05820,af7ecb5e3dd6de4e82e9776aa137edc6,bc5f200790e41b0e00546d1e13fb7755,142a6564df869da3b133b40b49b29ddc,8c90e99173a83cd980fffe733de836c1,de470189f3e9d6e38cf7d690ba5abcf2
1,2,2018-06-12,2018-06-08,True,Warszawa (Wawer),03994,Warszawa (Wawer),03994,ff2b215ca11301a8c71a807aacc20401,446cbe45d31cb840bfb5fabd4279932f,795ed48bdb7810ea91a795c1b4fd3a13,e5e04c8ee903db0fcd6d73c350d6d28c,73f0418034d9808af8d6325df4341222
1,1,2018-10-02,2018-06-08,True,Koszalin,75736,Koszalin,75736,e11e197c4b2cb777fde00c4ea85af802,29f91b232dc76708c73732fa2c6ec47e,543b8ecedefd33dc498f388ee2a382c5,58211eca968f4c1ab7127451875ea547,e340f3a22a90f3cb5e9d1d08f861f221
1,2,2018-06-08,2018-06-08,True,Międzywodzie,72415,KAMIEŃ POMORSKI,72400,5b780fc935e58d955adf73e3205e5b38,7b034626ff62fcd4ef3958fa40b38409,add5818994af79f38f6d2a962bb7d0d4,2638bcc7618e5f3e59ada93af4783b32,61cf0a80cb45f3e6c5f609150c5c1d2c
1,1,2018-06-08,2018-06-08,True,Warszawa (Ursynów),02778,WARSZAWA,02778,e2e01e6f55a110b363c2fb81f34af990,4b52f2bc8896d2b30a2b8a367a830d1a,574f977bf929fdde53e4a6d27fc5eda2,23213da50b24afad2f7f0f8dc6b567b1,15fc7f7829945824f3e6593b8562792f
1,1,2018-06-11,2018-06-11,False,Gryfice,72300,Gryfice,72300,4834e017958f154a3a4fe6ebe4697efe,20905f7b9f3f7919ac5fcfe194b6716b,30c7e03a51b4f5524ba9e8aac4196724,31b7fca12e1b591f39785958e2dc972f,f27d88001697a4810315cccb0c71fa41
1,1,2018-06-11,2018-06-11,False,Tychy,43100,Tychy,43100,856257692765920eccd4b361150585c7,d5cea2baaa14ab26710d1fa2d6f45eb6,b9efd7c3fd7fe7ffcaea1cd3fc180f09,b5e8148427f4ef3b72ae64e2105c962b,5f7a99366f30058a564dc06db6c98959
1,1,2018-06-11,2018-06-11,True,Strzelce Krajeńskie,66500,Strzelce Krajeńskie,66500,37a2243ac0c73ecbbeadb134dc87c526,a16fc5be1634676dc0730e38cf4a2e63,eb29dea602b6c374beeac57372103197,b3dfee9554b08115a027fed37fd9fb58,7caeb0ed0138edda3657580f498a4309
1,1,2018-06-11,2018-06-11,True,Nowogródek Pomorski,74304,Nowogródek Pomorski,74304,d5f0ca53dd0da61d349ec4acbb547415,642de3883ef357b0cf20657c7b8fa8e5,bc8f1961eec36b2f4852f5f68a446392,5bb822e39e20afed548e1381c584a031,be73785eb1a107e70665e5104dc857ca
1,1,2018-06-11,2018-06-05,True,Gliwice,44100,Gliwice,44100,b950d6c6f6e0d4fb7c1b555b818a2dde,19a2832897556e16456e7da2ce6e2bc3,a4b863199120aab3414c0fc419569ee4,fb09640896403d2044192cd7b77eed5b,6ef01a70377d156fec77695175df8724
1,1,2018-06-11,2018-06-11,True,Poznań (Poznań-Nowe Miasto),61052,SZKLARSKA PORĘBA,58580,4ead9fd786235c103aaf5d0229026b07,4e02ce69dc62f0e655bd372f39eca124,d83fc87eb1057e62a4784adb4d152306,f6da4eae4278836f2f54b439fa54de85,983cd2343eb9ac6ee794b485c1d05dc7
1,1,2018-06-12,2018-06-12,False,KOŚCIERZYNA,83400,KOŚCIERZYNA,83400,b7a6e95747bd0ae42db3dce9a67c33e6,6d7cb08f3dc662b11acb8f1a005fc994,23855f8fab0b55c9d7d56d92a6ebb58c,af0eae22f0950bf2ace35dcc2bf9de9c,cae1bfbe60f78eb31b108f86a7553ac8
1,1,2018-06-13,2018-06-12,True,Łuków,21400,Łuków,21400,16ceb0a8edf68625702f922e1446e0b4,c918b455d7a8a3c8c9be363a5b0e1879,b1162cdc6e6612ab0041db98f9024a39,2633bc15f239839677dcd84e868e7a2e,0f6a7f150e4f2624cc2e35f6e1ced4a3
1,1,2018-06-13,2018-06-13,True,Chrzanów,32500,Chrzanów,32500,b3f8c9dfd4c0a4c25a91342c37ab507a,de675c5b0f682b0e1bf6db4f043b69b9,db3a2b7fb84e63b45c1e530b1dc3e0aa,dc91a3beb48c05c2996f62f2bab76973,a849969554dd5ddf53ce89cfc3b35926
1,1,2018-10-19,2018-06-11,False,Ełk,19300,Ełk,19300,5018c9836db7e99fc770f8360727695a,e8822835521c5db794c8d0e7eb56ab60,3b487e8e41d8d452c479478e0ad5d08d,4cdda3d04e69d4d8138f7acbc5c8d411,560d407261b2fefe0452c95be5c7670f
1,1,2018-06-11,2018-06-11,False,Gąski,76034,STARE BIELICE,76039,50ac6de2514326e9362d11b28dbeb267,46f800f0c5290903a7032ba234285ec5,79452e633f3af74c9f329a02c1cc49dd,160731c73897ce390f438a5c581902b3,fed0d4366c14fe04cf5b3ca07d350cb3
1,1,2018-06-11,2018-06-11,False,Kraków (Kraków-Nowa Huta),31610,Kraków,31610,9ffed32d93667069936e9259c5280250,c0fb1358b02813f20ed4247dbf27702e,414a010060835ef675a10de5cc5c8aab,dfd2c9742bb1d84b0168875a97837981,2b15df028a2ce69e1086ad024fda2e5d
1,2,2018-06-11,2018-06-07,True,Grodzisk Mazowiecki,05825,Grodzisk Mazowiecki,05825,ae494c4f8c82f0fc15c17745b79907a8,96e008fe94bf9ad7dbb9e41d098c08fe,1e902fabdec52bbe89e777fe59ccbef7,b3e60b6e7d1305f625649c3bfbae5efc,4958ef51d89eee85c2478c8e998450d6
1,1,2018-06-11,2018-06-11,True,Gdańsk,80341,Gdańsk,80341,0a0256b9f3853e060a8f00f93ebeda8a,dd3cbb8bf103cc041f8f51df724a3887,7e4ebcea076d5bdd828d2f40376ca231,6e1a8a8887ba7b10903ce3f4ef0eb741,d21e980afe65bddfc8291bf95e648228
1,1,2018-09-19,2018-06-12,False,Świnoujście,72600,Świnoujście,72600,0bb3a6fc6aee6f826854f16bb7188fac,9f6c84a63d2d5aeee7c4e418e3b6671f,44a305fa8a9d848cf0668cc36bad5b85,5863dfbc1327fd2cc1369a2fb9b48ec3,7c1a2fb7d56b60d83aa4c06b079f13b2
1,1,2018-06-12,2018-06-12,False,Szczecin,70774,Szczecin,70774,1e84f20f0a2cd6ed4f31bcfebc682422,e83132e7863f68c4c34f4db4430cc93e,8ec70365d106258190eb308ac277c7d9,a4d7eb92e457c9a4cd1d047a6d74f29f,e7b503bba313186c3433c80bf8793f55
1,1,2018-06-12,2018-06-12,False,Jastarnia,84140,GDYNIA,81047,673ebe802781e4a4610209a9f182a9a4,d1cc28a0bb251f216e5baa8214e9e1f4,8c3881016c7281de422eb6817ea860d8,43a2fb07dd9069840df95fbe0c146c72,43c72e1cfeba2e025194722a903eedd0
1,1,2018-06-12,2018-06-12,False,Toruń,87100,Toruń,87100,d973c39960903bef07216b2a77d6b725,1b43814e40584a0d5bda814a05f9d8f0,5537a52661de6664df1276dd58c41247,ded9babcaaa5b1f3fb957649274426fc,62c1fdb49e91c3e109f2d05008103b7e
1,1,2018-06-12,2018-06-12,True,Szczecin,71073,Szczecin,71073,7c66800e99e323f0d6904b9d424695d6,6a11676993867512c254986c8367ee4c,7830afdec5275fc81d7610c4b9fcd36b,4dbc4d6bca361339e0c79a073017803f,ec810532702db892b206c0a04723fd23
1,2,2018-10-11,2018-06-12,False,Mikołajki,11730,Mikołajki,11730,f355f9adb94f14157aa98a76d8851aa8,a7841d544ba6891e51f9e4daa54ba083,6637be13490a09262abad6ad0247b0d5,df420a16b7e616e94b199d760d2e7683,9d33fbab2dde1619884dc5d2660e7b8b
1,1,2018-06-12,2018-06-12,False,Łódź (Łódź-Górna),93312,ŁÓDŹ,93355,6020512f6089293c45ec679126ac10d9,f1395e4ee337b7c201c3c26b76729f65,022b8162353114fac98b9a9f7aeb796a,8b71f2654b0f9bbcdee376caa05785ff,15223dc2dc4f00880d62fae87276009e
1,1,2018-06-12,2018-06-12,True,Poznań (Poznań-Stare Miasto),60688,Poznań (Poznań-Stare Miasto),60688,1ac54a5436bbe13da25a31ce3c5d0c62,970da50f8c2160b52d103e31f5ed096f,7291c2a634d6dbd97a2228af58d0497c,57c84a16fed86ea0fd0e9dc69260bf28,fd88e752202bbdbf3ce3f9e1f5a49abd
1,1,2018-06-12,2018-06-08,True,Gorzów Wielkopolski,66400,Gorzów Wielkopolski,66400,c2555358f68cf109bba6bf4e71dd639f,183568c1319f3ec5cc5cd4aaf941f04f,717c088544748232640a17c5a2a150db,b327fe1944e8beb93fd69b051517708b,e41a126b3fed29a53871c1e03fc1d0a0
1,1,2018-06-12,2018-06-08,True,Słopnice,34615,Słopnice,34615,845242a3c6c584d886049e04417ffd60,67f889b0970af9e27443819a63e97aa5,2d83075ba83fe089d1654dd9176938d9,9aa27a5d1e035bfb5c90238a099f2188,2be92d565452260de1874c2c856788ad
12,1,2018-08-06,2018-05-22,False,Szczecin,70132,Szczecin,70132,94f7c6c79643b04a445936e971a7c66b,b5d45344c5b3dbd610b73ba2fdce15f1,6324261c62355594ee96865097c03caa,821dbd39c36f58845880b8793a3c6bf2,22632326dc6326aeadc2fdf597f346c4
1,1,2018-08-06,2018-05-22,False,Stolno,86212,Stolno,86212,d00a5810732746e4d49821796f63f59c,e574cf795c1d9bdaf0b6ed49eceeaacd,69f1ac5f9a3e6ed536897e6129f74ec6,8de8ea7556372f5cf0c0a954df96708c,9718ec18cea8b9bd285d2c39d958c879
1,2,2018-08-06,2018-05-18,True,Józefów,05420,Józefów,05420,aaa5dbe22d4dd8d8fb72362c8d9bb1e3,0a78e62e0cab0a64d768919fa612d76c,8a2bb7c5bcf97de45b28dc5f06ad4c2a,838e7bcb4d89d0fc370e2757eb88b787,5291a9b9353411c4798d87d12d8de700
1,1,2018-06-12,2018-06-12,True,Żuromin,09300,Żuromin,09300,1fb10660cbd7299ec9d905259dbc4374,b3eeff2b8ed9d4c577671c8364257efe,bddf5cac8785f8a7119c32a3cd9e14a5,96357d47371f6cb367c3e3c031782cbf,baf3a7ae55dbd915202454e2f2555871
1,1,2018-06-13,2018-06-12,False,Zabrze,41808,BYTOM,41908,d722f3eae531e51a058ecf07bb0860ab,82e442b89278bbab46a0dae56fc31808,bacf2ce1f56bc1dfdd64a0846c2498b6,000ed385853f1fd3bb943da28fc3f808,003277cc9a5f6a48b34bc9bd6f64df83
1,1,2018-06-13,2018-06-13,False,Łódź (Łódź-Górna),93570,Łódź (Łódź-Górna),93570,c5a95b7f5038d01732eb6fbe8368944b,6bc0e2c60ea7fcd44606616aa2372201,25528c9f83fa8cb378d41149c9a6ee09,f0801f8d34170bfa8c17f4d3fb311921,5347c825f970d7df1389faa2e63cf199
