PartnerId,Status,ModifiedDate,CreatedDate,MCC,LocCity,LocZipCode,CorCity,CorZipCode,DCC,CASHBACK_A,DCCMarkup,DCCRebate,anon_Eid,anon_ContractEid,anon_Name
1,1,2016-11-15,2016-03-21,5812,Warszawa (Śródmieście),00071,Warszawa (Śródmieście),00071,Y,0,350,1.000,43b32fa9c04468a421f41d4952d578c2,21607711b053033be09e821b3f584308,d0029b9348dca76524f6378595b9c2f7
1,2,2016-09-02,2011-07-28,8021,Warszawa (Śródmieście),00193,WARSZAWA,00193,N,0,350,1.000,ed08742ce92beb4681ae17fa2af1bcfe,91b55201fe0b814caf999b3a179f7c14,9fc0b1f41e328a8ec21647d27c5ff33c
1,2,2018-10-10,2011-07-28,8999,Warszawa (Włochy),02231,POZNAŃ,61960,N,0,350,1.000,ab3208e0e387869e72b396cdbf21a990,2215c6d08149ea4c29657ed663d71c10,6dff0bbf4ad963029127a0640631be07
1,2,2018-10-09,2012-04-17,8398,Warszawa (Mokotów),02670,WARSZAWA,02670,N,0,350,1.000,e5f84c7a5a91c7c68143abdf7fd98d6f,a0bac60d4f83226fd8655a64729d6646,9a427d28766f0b5e9abadef62c4c7c59
1,1,2018-09-25,2011-07-28,8999,Warszawa (Śródmieście),00570,WARSZAWA,00570,N,0,0,1.000,3ca1f1ebeae57a0ca3baaea30517a659,7cf0cca2d6d0e5a3a8ecb5af71b142c0,106ca2d1f40cfb8c975dab2bc762b1f7
1,1,2016-03-22,2011-05-23,8062,Warszawa (Śródmieście),00315,WARSZAWA,00315,N,0,350,1.000,c65090e32006ae3d40751b86554bceb1,09a40b4d2f018e261e9e893236e9dae3,b1d3a01115e77dcdd7a3120e27f03f6e
1,1,2016-03-23,2011-07-28,6300,Warszawa (Praga-Północ),03477,WARSZAWA,03477,N,0,350,1.000,4349ee7c882562b51aeda032e238572b,56609865f3b3c21c32fd9bb84d740255,346805bf61212fc31a80be8a1247d040
1,2,2018-10-03,2011-07-28,8999,Warszawa (Ochota),02015,WARSZAWA,02015,N,0,350,1.000,e8d64290358a5b7bc1a25c5a1aa07c34,e0cce03db4d0c582346ed6ce5633f2ef,4a7e2fcac0bfcba6b6cbd134418a4dec
1,1,2017-03-10,2011-07-29,8699,Warszawa (Śródmieście),00572,WARSZAWA,00572,N,0,350,1.000,a390954d403854b8af52f82381ab5d46,24fb943f683cc79e998bdaad267aed45,fb6ad12700c77fbefef215fd87df0424
1,2,2016-03-22,2011-07-29,8011,Warszawa (Śródmieście),00415,WARSZAWA,00415,N,0,350,1.000,ae3d822e55e936f838e404138bccc121,d8dffdc930eaed7d85b6bc4a0b8361ca,6358b829d23a33fd5955176b4289b11c
1,1,2016-03-22,2011-05-18,8099,Warszawa (Śródmieście),00052,WARSZAWA,00052,N,0,350,1.000,f18663396b27cb3829b346392be74140,62d662df02f6409e5a7c0cccf6081291,3aafbdc4830b204c101b0742c4275fb3
1,1,2018-10-10,2011-07-28,8999,Warszawa (Praga-Południe),03984,POZNAŃ,61960,N,0,350,1.000,6ac694d6318751d4c199263670376ff5,2215c6d08149ea4c29657ed663d71c10,d4272d562376395e8c2f9a15240240d8
1,1,2018-10-10,2011-07-28,8999,Warszawa (Praga-Południe),04175,POZNAŃ,61960,N,0,350,1.000,797705349094a55b31763b1788ba351e,2215c6d08149ea4c29657ed663d71c10,6dff0bbf4ad963029127a0640631be07
1,1,2016-08-03,2011-08-03,7531,Warszawa (Ursus),02495,WARSZAWA,02495,N,0,350,1.000,ae7b500669f654a25802ff7c2099f437,30af31d6fc515c42f27807367838e70d,548b13e0306b0f4d26198d6dee77dc0e
1,2,2016-03-22,2015-03-10,5947,Warszawa (Śródmieście),00260,Warszawa (Śródmieście),00260,N,0,350,1.000,13f6783c7a82f0b186d9fe351db5566a,71e0b05ba1cf691eacde462d94ba648a,875b9fcc44f2b113be9ece7647b0984d
1,2,2016-03-22,2015-03-10,5499,Warszawa (Ursynów),02784,Warszawa (Ursynów),02784,N,0,350,1.000,2591972706b8b994cbfa28c39260f0e6,0748655085bb10950da761c19fa496d9,39fd982d8a209c9816ecb8c389ac3cb1
1,2,2016-03-23,2015-03-19,5499,Warszawa (Wola),01008,Warszawa (Wola),01031,N,0,350,1.000,a22a5327ebe18fba288782badde0f8b2,01415d293596246683204732bf588a05,a9aae8001431708a85e882d2172676da
1,2,2016-03-23,2015-04-16,5945,Warszawa (Śródmieście),00450,Warszawa (Śródmieście),00450,N,0,350,1.000,30cf068760c262a0c6edcd3850b09170,65fd69d5b2fddea233ba69b89b67c0d7,bfa978c6d0760a50acc048853cb80b6c
1,2,2016-03-23,2015-04-17,5499,Warszawa (Mokotów),02676,Warszawa (Włochy),02676,N,0,350,1.000,cc7052d43657bd287c058230fe60f55b,cad9dd0e8e82c11783a952c497ffe1cc,a01757b35586571226bf004ddd81a75c
1,2,2016-03-23,2015-04-24,5691,Warszawa (Ochota),02094,Warszawa,03289,N,0,350,1.000,26d023cbb1a0ef63a309d4558b72ebe0,c7a40df77346013d4f156bbeb053cea7,cbe9dd841e8a0911fda7255876dbb9d4
1,2,2016-03-23,2015-05-05,5992,Warszawa (Wola),01155,Warszawa (Żoliborz),01155,N,0,350,1.000,ae16ffc7f3506ccb38db4554628578f9,19db4ae9ddc4ba3e213d4a3dc51a3bf9,4163d69a1d1b78299552ac62e940149f
1,2,2016-03-23,2015-05-27,5949,Warszawa (Wola),01217,Warszawa (Wola),01217,N,0,350,1.000,dff4a594ce5b1b9c40addca52e5af5bc,00758106c1c953d5d29114885eaa71b3,3225908495552af9502c285d87e7496a
1,2,2016-03-23,2015-06-08,5655,Warszawa (Wola),01460,Warszawa (Bemowo),01494,N,0,350,1.000,d2edc948d66d47db1b6f90c46e4e1d10,4b8d435f04be3f7aef316bfe0c4812c3,847782c5b9838aa85363c7cd3574048c
1,2,2016-03-23,2015-07-16,5533,Warszawa (Praga-Południe),04157,Warszawa (Praga-Południe),04157,N,0,350,1.000,1b8ac855aecc23f0dc46cfe58ea8d7f7,9314dfcf8520ab008dd39fae55e13a3c,470dc26210f7f4acfc120129bf3b5f83
1,1,2018-10-02,2018-09-05,5812,Warszawa (Praga-Południe),04398,Warszawa (Wola),00832,Y,0,350,1.000,663e4412aa66f7013600496f7cd5f524,142ebb3b122bd21e9c0eda35f432b06f,dc1aef1078d98bea00aa3de51515d645
1,1,2018-10-12,2018-10-01,5812,Warszawa (Włochy),02180,WARSZAWA,02180,Y,0,350,1.000,5292c08dc5225427cfc2bc54f8bc555b,f7c01bea4e52877481af80092e87c32b,04070e9f7949fb3fbb117362e4bee392
13,2,2018-09-04,2018-09-04,5812t,Warszawa (Ursynów),02786,WARSZAWA,02777,N,0,350,1.000,395e791cd73b934ef84e0eb6c96d9ba3,6d9694016ef4b5414762958f27750363,db0e076834fb9fc2d0aa19b7d253377a
