PartnerId,Status,ModifiedDate,CreatedDate,MCC,LocCity,LocZipCode,CorCity,CorZipCode,DCC,CASHBACK_A,DCCMarkup,DCCRebate,anon_Eid,anon_ContractEid,anon_Name
6,2,2016-12-12,2014-03-10,5533,Lubin,59300,CZĄSTKÓW MAZOWIECKI,05152,Y,0,350,1.000,d5e22f0f867d78841750ecd6f55a43d8,43b6bcb25a2b047a5e3c6f006afc46e5,c2afae0f4c8d89c4f69807e1e6371bf6
6,2,2016-12-12,2014-03-10,5533,Świdnica,58100,CZĄSTKÓW MAZOWIECKI,05152,Y,0,350,1.000,8f39eb913c0d983f797717f9640af08f,43b6bcb25a2b047a5e3c6f006afc46e5,590f405faab2d16c88d722dd4f125128
6,2,2016-12-12,2014-03-10,5533,Zamość,22400,CZĄSTKÓW MAZOWIECKI,05152,Y,0,350,1.000,bb7072bcde64599e08c726fcd08e0de5,43b6bcb25a2b047a5e3c6f006afc46e5,edb9c8c0181b357058484f3c0257524e
6,2,2016-12-12,2014-03-10,5533,Dąbrowa Górnicza,41303,CZĄSTKÓW MAZOWIECKI,05152,Y,0,350,1.000,121615e95feba2131263ac1b63c149dc,43b6bcb25a2b047a5e3c6f006afc46e5,ce04d2ea5c499378c65acacf7f49f293
6,2,2016-12-12,2014-03-10,5533,Sosnowiec,41219,CZĄSTKÓW MAZOWIECKI,05152,Y,0,350,1.000,0b8bb6b51ca7b16717df8c29e74df5ba,43b6bcb25a2b047a5e3c6f006afc46e5,c12ba72e87eb2d19c761a72635919583
6,2,2016-12-12,2014-03-10,5533,Szczecin,70807,CZĄSTKÓW MAZOWIECKI,05152,Y,0,350,1.000,db2f8264e2727bfc720444158c1e7dfa,43b6bcb25a2b047a5e3c6f006afc46e5,6af3120e9d44086100eaa3768c882a40
6,2,2016-12-12,2014-03-10,5533,Szczecin,70807,CZĄSTKÓW MAZOWIECKI,05152,Y,0,350,1.000,e5bb0ebb8d588fd854b290e7fb70348f,43b6bcb25a2b047a5e3c6f006afc46e5,6af3120e9d44086100eaa3768c882a40
6,2,2016-12-12,2014-03-10,5533,Goleniów,72100,CZĄSTKÓW MAZOWIECKI,05152,Y,0,350,1.000,30732d37f45dfee80a698638a8a930a0,43b6bcb25a2b047a5e3c6f006afc46e5,aab97c041556d12f8b006734e7624635
6,2,2016-12-12,2014-03-10,5533,Szczecin,70340,CZĄSTKÓW MAZOWIECKI,05152,Y,0,350,1.000,596a0f4579202382f386e1adbf37e827,43b6bcb25a2b047a5e3c6f006afc46e5,5076d25b2faf6e59f092c15f86c9526e
6,2,2016-12-12,2014-03-10,5533,Stargard Szczeciński,73110,CZĄSTKÓW MAZOWIECKI,05152,Y,0,350,1.000,de2529e9bde97ff60c7b1570feeb3575,43b6bcb25a2b047a5e3c6f006afc46e5,0167f21c5a2dfa1d0c094a52bdc783a6
